@RELATION seismic-bumps

@ATTRIBUTE 'seismic' {'a','b'}
@ATTRIBUTE 'seismoacoustic' {'a','b','c'}
@ATTRIBUTE 'shift' {'N','W'}
@ATTRIBUTE 'genergy' real
@ATTRIBUTE 'gimpuls' real
@ATTRIBUTE 'goenergy' real
@ATTRIBUTE 'goimpuls' real
@ATTRIBUTE 'ghazard' {'a','b','c'}
@ATTRIBUTE 'nbumps' real
@ATTRIBUTE 'nbumps2' real
@ATTRIBUTE 'nbumps3' real
@ATTRIBUTE 'nbumps4' real
@ATTRIBUTE 'nbumps5' real
@ATTRIBUTE 'nbumps6' real
@ATTRIBUTE 'nbumps7' real
@ATTRIBUTE 'nbumps89' real
@ATTRIBUTE 'senergy' real
@ATTRIBUTE 'maxenergy' real
@ATTRIBUTE 'class' {'0','1'}

@DATA
'a','b','W',21910.0,695.0,-10.0,-4.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,'0'
'a','b','W',18830.0,201.0,-23.0,-52.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','N',15600.0,548.0,67.0,83.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',28010.0,693.0,23.0,3.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',12240.0,452.0,33.0,104.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',18040.0,317.0,95.0,43.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',5900.0,63.0,-30.0,-71.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'a','a','W',15120.0,166.0,-35.0,-58.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'a','a','W',8450.0,121.0,-63.0,-70.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',17800.0,436.0,58.0,56.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',20500.0,717.0,82.0,157.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',24100.0,197.0,16.0,-45.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',24840.0,609.0,92.0,87.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',19340.0,218.0,18.0,-19.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'a','b','W',9410.0,383.0,-37.0,2.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',15710.0,308.0,101.0,70.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',17730.0,568.0,-1.0,24.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',15060.0,618.0,-17.0,29.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',14830.0,492.0,-21.0,-2.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',6470.0,98.0,-7.0,-41.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',4810.0,142.0,-49.0,-56.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',10920.0,136.0,58.0,-16.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,'0'
'a','b','N',15290.0,436.0,75.0,47.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',9590.0,222.0,-49.0,-64.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,'0'
'a','b','W',16330.0,449.0,-13.0,-28.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',10670.0,223.0,47.0,38.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',13960.0,293.0,-12.0,12.0,'a',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30000.0,30000.0,'0'
'b','a','W',12160.0,364.0,-15.0,-12.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',37590.0,1115.0,146.0,153.0,'b',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40000.0,40000.0,'0'
'b','b','W',90960.0,2039.0,308.0,243.0,'b',2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32000.0,30000.0,'0'
'b','b','W',31160.0,1133.0,-7.0,23.0,'b',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,'0'
'b','b','W',48330.0,1389.0,42.0,45.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',63800.0,2116.0,88.0,121.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',46520.0,1587.0,25.0,52.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',15210.0,527.0,-64.0,-56.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',55570.0,560.0,54.0,-6.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3100.0,3000.0,'0'
'a','b','W',45530.0,736.0,37.0,37.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',28230.0,513.0,-11.0,3.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',21520.0,477.0,-32.0,-5.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',51560.0,1088.0,52.0,8.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',21350.0,376.0,-38.0,-31.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',68830.0,633.0,96.0,13.0,'a',2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5000.0,3000.0,'0'
'b','b','N',23200.0,366.0,179.0,118.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','N',13110.0,417.0,57.0,148.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',19890.0,236.0,-40.0,-55.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,'1'
'b','a','W',56940.0,769.0,72.0,48.0,'a',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40000.0,40000.0,'0'
'b','a','W',27390.0,674.0,-17.0,30.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',28510.0,805.0,-7.0,-13.0,'a',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10000.0,10000.0,'0'
'a','a','N',5640.0,296.0,-47.0,-21.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','N',4340.0,129.0,-51.0,-31.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','N',6850.0,355.0,191.0,309.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','N',9340.0,153.0,-10.0,-60.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',34120.0,519.0,14.0,5.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'b','a','W',25550.0,451.0,-8.0,-47.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',36530.0,700.0,27.0,42.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',70980.0,1157.0,161.0,37.0,'a',2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,6000.0,'0'
'a','b','W',40900.0,776.0,43.0,57.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'a','b','W',43030.0,625.0,50.0,26.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,'0'
'a','b','W',52200.0,828.0,95.0,27.0,'a',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10000.0,10000.0,'0'
'b','b','N',2970.0,142.0,-71.0,-61.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',10320.0,172.0,4.0,-51.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',4530.0,98.0,-54.0,-72.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',4040.0,92.0,-57.0,-72.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',17860.0,321.0,-44.0,-50.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'a','a','W',32430.0,527.0,1.0,-18.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',64920.0,690.0,103.0,7.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,'0'
'a','a','N',18790.0,322.0,101.0,0.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',14580.0,321.0,-60.0,-47.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',22530.0,328.0,-39.0,-46.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'a','a','W',19580.0,439.0,-44.0,-24.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',15640.0,326.0,67.0,1.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,'0'
'a','a','N',9280.0,294.0,35.0,71.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3250.0,127.0,-47.0,-20.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3520.0,107.0,-42.0,-32.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2440.0,104.0,-71.0,-61.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',5440.0,126.0,-18.0,-28.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,'0'
'a','a','W',7320.0,177.0,-71.0,-65.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',28380.0,628.0,14.0,26.0,'a',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20000.0,20000.0,'0'
'b','a','W',16750.0,398.0,19.0,35.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',19660.0,644.0,-16.0,36.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',19920.0,400.0,-15.0,-15.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',57010.0,535.0,144.0,14.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,'0'
'b','a','W',18690.0,401.0,-20.0,-15.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,700.0,'0'
'a','a','W',48560.0,726.0,105.0,58.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'1'
'a','a','W',33310.0,541.0,40.0,18.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',26750.0,408.0,8.0,-10.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',21400.0,391.0,-14.0,-14.0,'b',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,'0'
'b','b','W',27040.0,347.0,-3.0,-26.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,'0'
'a','a','W',19240.0,370.0,-43.0,-31.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',18920.0,330.0,-46.0,-40.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,'0'
'a','a','N',9010.0,255.0,-28.0,2.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',4720.0,186.0,-62.0,-26.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',9700.0,216.0,-22.0,-14.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',29690.0,636.0,-10.0,18.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,'0'
'a','a','W',25480.0,484.0,-20.0,-8.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,'0'
'b','a','W',24400.0,352.0,-10.0,-25.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'b','a','W',31560.0,491.0,16.0,4.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'b','a','W',54920.0,801.0,102.0,70.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,'0'
'a','c','W',26590.0,552.0,-34.0,-13.0,'c',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',19990.0,669.0,-64.0,-18.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',70450.0,1244.0,145.0,58.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','N',24870.0,507.0,259.0,165.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',23710.0,481.0,-25.0,-42.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',77040.0,772.0,143.0,-7.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'b','b','N',38900.0,697.0,56.0,12.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','N',9530.0,178.0,-24.0,-29.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','N',4600.0,105.0,-63.0,-58.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',36410.0,519.0,46.0,4.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',32660.0,290.0,31.0,-42.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',8450.0,164.0,-70.0,-66.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',21680.0,368.0,-24.0,-21.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',23260.0,483.0,-22.0,8.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',20660.0,400.0,-34.0,-11.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'b','a','W',25850.0,504.0,-18.0,13.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',25160.0,411.0,-20.0,-8.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'1'
'b','a','N',22710.0,385.0,82.0,54.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',34570.0,446.0,7.0,2.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3300.0,3000.0,'0'
'a','b','W',20260.0,722.0,-19.0,-42.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',13550.0,326.0,8.0,30.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',21950.0,375.0,-24.0,-15.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'a','b','N',5690.0,100.0,-53.0,-59.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',25050.0,353.0,-7.0,-19.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',12950.0,343.0,-12.0,-9.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',11480.0,260.0,-57.0,-39.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',16820.0,244.0,-32.0,-39.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',13390.0,203.0,-14.0,-43.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',20570.0,346.0,-7.0,-6.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',11740.0,278.0,-47.0,-25.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',10080.0,349.0,11.0,40.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'a','a','N',10590.0,442.0,223.0,218.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',8710.0,126.0,-24.0,-44.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',8210.0,247.0,-44.0,-23.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',23650.0,212.0,34.0,-33.0,'a',2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,700.0,'0'
'b','a','W',15530.0,237.0,33.0,-6.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',17500.0,324.0,21.0,22.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',9890.0,183.0,-29.0,-31.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','N',8170.0,119.0,-20.0,-37.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'b','a','N',4400.0,120.0,-57.0,-36.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',13070.0,189.0,13.0,-23.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',76490.0,1203.0,484.0,367.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',32580.0,494.0,150.0,89.0,'a',3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,700.0,'0'
'b','a','W',15740.0,222.0,4.0,-27.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,'0'
'b','a','W',13460.0,229.0,-11.0,-25.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',53250.0,140.0,-19.0,-31.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',212260.0,729.0,-50.0,-28.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1400.0,1000.0,'0'
'a','a','W',144880.0,361.0,-46.0,-52.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'a','a','N',69440.0,266.0,41.0,30.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',66510.0,215.0,93.0,50.0,'b',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,'0'
'a','b','N',51620.0,186.0,51.0,34.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,'0'
'a','a','N',12970.0,53.0,-65.0,-64.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',56120.0,222.0,100.0,89.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,'0'
'a','b','W',140090.0,380.0,-40.0,-46.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',300520.0,894.0,37.0,37.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',160350.0,828.0,-31.0,23.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',114540.0,488.0,-23.0,0.0,'a',2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8000.0,5000.0,'0'
'a','b','N',92520.0,169.0,-73.0,-74.0,'a',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10000.0,10000.0,'1'
'a','a','W',960770.0,2117.0,36.0,44.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',474770.0,1512.0,-32.0,-14.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',682910.0,1486.0,-2.0,-18.0,'a',2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6000.0,4000.0,'0'
'a','a','W',576040.0,1541.0,-24.0,-22.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,'0'
'a','a','W',1018360.0,2263.0,-19.0,-12.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',129740.0,306.0,-39.0,-44.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',2102300.0,4014.0,27.0,26.0,'a',2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4000.0,3000.0,'0'
'a','a','W',1531530.0,1680.0,52.0,18.0,'a',2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5000.0,3000.0,'0'
'a','b','W',1323740.0,1405.0,7.0,-2.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'a','b','W',1514120.0,1518.0,28.0,12.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1900.0,1000.0,'1'
'a','a','W',509190.0,1758.0,-45.0,-15.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2300.0,2000.0,'1'
'b','a','W',448900.0,2162.0,-29.0,-1.0,'a',5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,31500.0,20000.0,'0'
'b','b','W',754760.0,2218.0,30.0,15.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3200.0,3000.0,'1'
'b','a','W',383490.0,1401.0,-42.0,-30.0,'a',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30000.0,30000.0,'0'
'b','a','W',401730.0,1329.0,-32.0,-31.0,'a',3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91700.0,90000.0,'1'
'b','a','N',285990.0,1109.0,67.0,62.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,'0'
'a','a','W',498400.0,1647.0,-4.0,-8.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,'0'
'a','a','W',434360.0,1584.0,-38.0,-60.0,'a',2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9000.0,6000.0,'1'
'a','b','W',532290.0,2055.0,-4.0,-19.0,'a',2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4000.0,2000.0,'0'
'b','a','N',12340.0,125.0,-88.0,-79.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'a','a','N',3210.0,47.0,-93.0,-82.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',8790.0,53.0,-91.0,-91.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'b','a','W',71660.0,532.0,-78.0,-74.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2800.0,2000.0,'0'
'a','c','N',10490.0,93.0,-87.0,-82.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'b','a','W',21970.0,183.0,-33.0,-45.0,'a',5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,11500.0,9000.0,'0'
'b','b','W',44020.0,528.0,61.0,92.0,'a',7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,25100.0,20000.0,'0'
'b','b','W',54610.0,527.0,95.0,84.0,'a',6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,14700.0,4000.0,'1'
'b','b','W',46430.0,737.0,3.0,46.0,'a',4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15000.0,9000.0,'0'
'a','b','W',61770.0,1062.0,31.0,90.0,'a',6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,10800.0,6000.0,'1'
'b','b','W',73820.0,322.0,-16.0,-14.0,'a',8.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,52700.0,30000.0,'0'
